1, 5, 1, 2.3777051, 445544, 0.5252756476402283, 0.8223602771759033
1, 0, 1, 2.967055200000001, 445544, 0.5038397908210754, 0.8509712815284729
1, 7, 1, 3.2035408000000007, 445544, 0.4307731091976166, 0.875
1, 3, 1, 3.0383891999999992, 445544, 0.32801586389541626, 0.8903025388717651
1, 2, 1, 2.956429100000001, 445544, 0.20063965022563934, 0.9468395709991455
1, 1, 1, 2.392286199999999, 445544, 0.4613765776157379, 0.8734662532806396
1, 8, 1, 2.9606871000000012, 445544, 0.4930203855037689, 0.8442081212997437
1, 6, 1, 2.9374784, 445544, 0.2963823080062866, 0.9346784353256226
1, 9, 1, 2.6887128999999987, 445544, 0.35219651460647583, 0.887856662273407
1, 4, 1, 3.4399466000000007, 445544, 0.33993440866470337, 0.8889145851135254
2, 1, 1, 0.5675968000000005, 445544, 0.30413708090782166, 0.9309815764427185
2, 3, 1, 1.0858358, 445544, 0.276787668466568, 0.9007633328437805
2, 8, 1, 1.200787, 445544, 0.41345492005348206, 0.8649036884307861
3, 0, 1, 0.9509963999999993, 445544, 0.35061436891555786, 0.8976514935493469
3, 3, 1, 0.9797368999999989, 445544, 0.15763509273529053, 0.953350305557251
3, 2, 1, 0.9312133000000014, 445544, 0.11727669090032578, 0.9640194773674011
3, 6, 1, 1.2513582999999997, 445544, 0.14266088604927063, 0.9644388556480408
3, 9, 1, 1.0186480000000007, 445544, 0.3826134502887726, 0.9021234512329102
3, 4, 1, 1.4379916000000001, 445544, 0.26082441210746765, 0.9264059066772461
4, 5, 1, 0.520211699999999, 445544, 0.3069007694721222, 0.9024844765663147
4, 1, 1, 0.4148221999999997, 445544, 0.2643253207206726, 0.9233129024505615
4, 3, 1, 0.8983552999999986, 445544, 0.1709306687116623, 0.9414758086204529
4, 8, 1, 1.2891048000000005, 445544, 0.3224131464958191, 0.8996838331222534
1, 2, 1, 2.104786599999999, 445544, 0.27682557702064514, 0.9170178174972534
1, 9, 1, 1.997227500000001, 445544, 0.29462456703186035, 0.917053759098053
1, 7, 1, 2.8793420000000003, 445544, 0.4026941657066345, 0.8818267583847046
1, 1, 1, 1.9708499999999995, 445544, 0.45374733209609985, 0.8573619723320007
1, 0, 1, 2.5402623, 445544, 0.4535355567932129, 0.8663380742073059
1, 4, 1, 2.9821692000000004, 445544, 0.3780672550201416, 0.8986345529556274
1, 6, 1, 3.1522850999999994, 445544, 0.27172330021858215, 0.941992461681366
1, 3, 1, 2.996193400000001, 445544, 0.27486199140548706, 0.916595995426178
1, 5, 1, 2.7821410999999996, 445544, 0.41439253091812134, 0.8645962476730347
1, 8, 1, 3.4715892000000004, 445544, 0.5388450026512146, 0.8226501941680908
2, 2, 1, 0.9865525999999996, 445544, 0.10631291568279266, 0.9659643173217773
2, 1, 1, 0.6636604000000013, 445544, 0.32057395577430725, 0.9217791557312012
2, 3, 1, 1.324528599999999, 445544, 0.24961984157562256, 0.9233813881874084
2, 5, 1, 0.7622482999999995, 445544, 0.5352532863616943, 0.8354037404060364
3, 9, 1, 0.7536392000000003, 445544, 0.3564679026603699, 0.9114134311676025
3, 6, 1, 1.0243030999999991, 445544, 0.25997182726860046, 0.9399747848510742
3, 4, 1, 1.3528886999999994, 445544, 0.2869136333465576, 0.9259430766105652
3, 8, 1, 1.4155101000000005, 445544, 0.47514399886131287, 0.8513940572738647
4, 2, 1, 1.0347162, 445544, 0.2323714792728424, 0.9452188014984131
4, 1, 1, 0.5199236999999997, 445544, 0.3651633858680725, 0.9202454090118408
4, 3, 1, 1.1459098999999995, 445544, 0.48274436593055725, 0.8789935111999512
4, 5, 1, 0.6900415999999989, 445544, 0.8390198945999146, 0.7900621294975281
4, 8, 1, 1.2184372000000003, 445544, 0.44604477286338806, 0.8654785752296448
5, 1, 1, 0.37314699999999945, 445544, 0.16760382056236267, 0.9578220844268799
5, 6, 1, 1.1049456000000006, 445544, 0.13064919412136078, 0.9639344215393066
5, 4, 1, 1.1882415000000002, 445544, 0.1831863522529602, 0.9539458751678467
6, 2, 1, 1.0898323999999988, 445544, 0.10637392103672028, 0.9666126370429993
6, 1, 1, 0.5441508000000006, 445544, 0.1723988801240921, 0.9585889577865601
6, 5, 1, 0.5987831999999997, 445544, 0.42615237832069397, 0.8732919096946716
7, 1, 1, 0.3742997999999993, 445544, 0.15127114951610565, 0.9616564512252808
7, 9, 1, 0.7718679000000002, 445544, 0.1595112532377243, 0.9465826153755188
7, 3, 1, 1.225493000000002, 445544, 0.21502502262592316, 0.9245123267173767
7, 5, 1, 0.6927786999999999, 445544, 0.3247346580028534, 0.8975155353546143
8, 2, 1, 1.1831116000000002, 445544, 0.06032821163535118, 0.9841166734695435
8, 6, 1, 1.3968206999999992, 445544, 0.08396108448505402, 0.9737704992294312
8, 8, 1, 1.4583885999999993, 445544, 0.2704212963581085, 0.9117562770843506
9, 9, 1, 0.7535421000000007, 445544, 0.24422389268875122, 0.9283344149589539
9, 4, 1, 1.265217800000002, 445544, 0.1267281472682953, 0.9696829319000244
9, 3, 1, 1.0142084000000011, 445544, 0.25217580795288086, 0.926491379737854
9, 5, 1, 0.6622366, 445544, 0.5176363587379456, 0.8701863288879395
10, 1, 1, 0.5791755999999992, 445544, 0.32801201939582825, 0.9233129024505615
10, 7, 1, 1.4395114000000024, 445544, 0.14460161328315735, 0.9489171504974365
10, 6, 1, 1.6621799999999993, 445544, 0.0759904608130455, 0.9765447378158569
10, 3, 1, 1.5088645000000014, 445544, 0.09328098595142365, 0.9705965518951416
11, 9, 1, 0.6747616000000001, 445544, 0.12051738798618317, 0.9635036587715149
11, 1, 1, 0.3508737999999987, 445544, 0.1602783501148224, 0.9501533508300781
11, 4, 1, 1.245494100000002, 445544, 0.09015391021966934, 0.9722286462783813
11, 3, 1, 1.0127689999999987, 445544, 0.09144163131713867, 0.9725756049156189
11, 5, 1, 0.6605930000000022, 445544, 0.14059285819530487, 0.9534161686897278
12, 1, 1, 0.5899958000000005, 445544, 0.21941415965557098, 0.9447852969169617
12, 3, 1, 1.2538151000000006, 445544, 0.06314127147197723, 0.9793610572814941
12, 8, 1, 1.3370922000000007, 445544, 0.30603930354118347, 0.9126185774803162
13, 7, 1, 1.2529278999999995, 445544, 0.11390457302331924, 0.9599811434745789
13, 3, 1, 1.118980699999998, 445544, 0.05434785410761833, 0.9833192229270935
13, 4, 1, 1.4510480000000001, 445544, 0.0890609622001648, 0.9766258001327515
14, 1, 1, 0.5734235000000005, 445544, 0.380022257566452, 0.9187116622924805
14, 5, 1, 0.6089665999999987, 445544, 0.13363221287727356, 0.9583851099014282
14, 3, 1, 1.2246959000000004, 445544, 0.06439341604709625, 0.9813401103019714
