3, 3, 0.021562072619744632, 50.70167796
3, 5, 0.057968699164692605, 76.45938480000001
7, 3, 0.053540752335487385, 50.448921395
7, 2, 0.18694679976960693, 40.9988716
7, 5, 0.015825437762165273, 75.44693029000001
7, 7, 0.03602806658216173, 55.025445
8, 3, 0.14403392926274994, 50.3932486
8, 1, 0.17607819209844766, 87.34294073000001
9, 3, 0.0441767096642125, 50.34651499
9, 8, 0.13943920454035375, 61.91465254
9, 1, 0.03788808717692971, 87.12970626500001
10, 8, 0.10469712422752286, 61.754849575
12, 6, 0.16493805719196764, 64.19306382000002
12, 2, 0.00687814597343217, 40.623701015
12, 4, 0.11364360368940174, 68.554021715
14, 9, 0.1851163824269506, 82.26552299000002
14, 1, 0.09404226998667786, 86.18782254000001
16, 1, 0.08268777447292519, 85.789684875
17, 1, 0.19821089891575994, 85.56530173
18, 3, 0.18642236202301632, 49.97590555500001
18, 7, 0.1711822557891114, 53.956603675
19, 3, 0.07474230987766783, 49.90495213000001
19, 2, 0.05498253048855428, 39.909207265000006
20, 3, 0.006774465999974111, 49.84815182000001
20, 4, 0.16787611554754045, 67.91552106500001
22, 6, 0.16090355894222053, 63.58290111500001
23, 8, 0.1406183937467722, 60.925426905
23, 1, 0.13410533771269195, 84.88505638
25, 0, 0.11910427034515092, 58.22287296
26, 1, 0.04399116830723648, 84.351773755
27, 1, 0.1669511380389077, 84.004280565
28, 5, 0.010060032955715115, 72.81730412000002
29, 3, 0.17271938375907292, 49.38248118000001
29, 9, 0.11208920389998622, 81.85058786000002
29, 5, 0.1699761427801726, 72.59869338500002
30, 5, 0.050701621792829776, 72.37160851000002
31, 8, 0.024097724718471825, 59.868106015
31, 5, 0.04960094881233679, 72.16515505500001
32, 6, 0.11157550434016617, 62.99351016500002
32, 1, 0.08188186594254065, 83.43503407
33, 1, 0.12342966844817693, 83.18986419
35, 9, 0.07956289934331873, 81.52522967500002
36, 2, 0.01834231854216062, 38.054554405000026
36, 1, 0.026098149814843596, 82.674734765
37, 7, 0.11662869144077492, 52.10243574999999
38, 1, 0.08564757374157583, 82.254115
42, 8, 0.06432799818261947, 58.80134157000001
45, 8, 0.05777244983447849, 58.546626945000014
45, 7, 0.1967630333748812, 51.01423498
46, 8, 0.142362343659859, 58.432986655000015
48, 3, 0.1359103755547182, 48.570249480000015
50, 3, 0.1240269114496585, 48.520881115000016
50, 5, 0.06471023313241908, 69.17979862000001
51, 6, 0.0741171041319465, 62.10459043500002
52, 7, 0.028576610549950532, 50.33587486
55, 8, 0.022944687593449697, 57.74204119500002
56, 3, 0.15633696453120294, 48.240240390000004
56, 5, 0.005778784617136767, 68.12417376000002
61, 9, 0.1329163183712624, 80.890883935
62, 3, 0.17138617524575883, 48.03865749500001
67, 7, 0.12660613744506966, 48.91979070499999
68, 2, 0.15691440466786755, 36.022992475000024
68, 5, 0.013512065640298498, 66.8123281
71, 0, 0.04617819184865357, 57.25646225999999
73, 9, 0.09867332076672153, 80.80695535000001
73, 1, 0.04183548335439158, 79.01917221500001
75, 5, 0.11700555678536495, 66.04038758000002
76, 7, 0.007572336693260184, 48.28428487499999
77, 2, 0.1855935274655912, 35.23934669000002
77, 1, 0.0703656918123825, 78.62908036000002
77, 7, 0.00041332496245727324, 48.15321814999999
78, 2, 0.009669234273375626, 35.07435205500002
78, 1, 0.05905897412896555, 78.42998747500002
78, 7, 0.08011716133414548, 48.02806888499999
80, 3, 0.05399433287372757, 47.37211687000001
81, 8, 0.041629131119598206, 55.885227445000034
82, 3, 0.02754754318960495, 47.28623907500002
82, 7, 0.1591091251812774, 47.78508253999999
88, 8, 0.14172736304552846, 55.39617526500003
88, 5, 0.10955367947650196, 64.48489503500002
90, 7, 0.004215979224934663, 47.14492383499999
91, 2, 0.060827854577487295, 33.99844309000002
92, 5, 0.046640186421054386, 64.07116689500003
92, 7, 0.11889379870680106, 47.01483000999999
93, 9, 0.086319901505585, 80.4808941
94, 1, 0.15510425489577317, 77.42164149000001
97, 1, 0.1470796766276924, 77.18715035000001
98, 5, 0.07190576818628136, 63.24538769000004
99, 6, 0.03195209262524079, 60.54227124000004
99, 2, 0.060896385228734085, 33.447376015000025
102, 8, 0.08989006139114664, 54.44746546500002
103, 3, 0.07267089689223827, 46.56320260500002
103, 4, 0.027373743505376247, 63.94791846500003
104, 8, 0.003038742285614404, 54.32053458500002
106, 6, 0.016970648413263012, 60.296422450000044
109, 6, 0.19589860297684458, 60.20928937000004
115, 6, 0.004379036652502832, 60.02531177500004
117, 2, 0.007055299286822914, 32.41659809500002
118, 1, 0.05255958324268539, 75.59061159500001
119, 8, 0.035228648018786224, 53.39680914000002
119, 9, 0.17596252986023753, 80.01355569
119, 5, 0.112360327372521, 61.05018474000004
120, 3, 0.10764188863738655, 46.10860515000002
120, 5, 0.07779208731804577, 60.87677110500004
121, 1, 0.0849458137592326, 75.38417854500001
122, 8, 0.15438253823873682, 53.16009042500002
123, 5, 0.18893820119875193, 60.67616509000004
125, 9, 0.11614012095116166, 79.782667725
125, 2, 0.025067172029952234, 31.909930450000022
