1781189142.2910945, 1, 0.17989999949932098, 0.18720000088214875, 0.19099999964237213
1781189168.545068, 2, 0.2530000001192093, 0.26080000400543213, 0.26600000262260437
1781189195.1360235, 3, 0.30650000274181366, 0.3166000068187714, 0.32100000977516174
1781189217.686589, 4, 0.31239999532699586, 0.3215999960899353, 0.32899999618530273
1781189246.139682, 5, 0.34009999632835386, 0.3485999941825867, 0.35899999737739563
1781189276.1427672, 6, 0.3632000029087067, 0.3752000033855438, 0.38600000739097595
1781189303.758831, 7, 0.36850000023841856, 0.38140000104904176, 0.39500001072883606
1781189332.3228426, 8, 0.3711000055074692, 0.3804000079631805, 0.39100000262260437
1781189359.9474168, 9, 0.3708000034093857, 0.3802000045776367, 0.39800000190734863
1781189392.130256, 10, 0.38910000324249266, 0.4012000024318695, 0.40799999237060547
1781189423.415012, 11, 0.38529999554157257, 0.39359999299049375, 0.4009999930858612
1781189454.2464423, 12, 0.3864999979734421, 0.396399998664856, 0.40400001406669617
1781189480.33313, 13, 0.40189999639987944, 0.4121999979019165, 0.4259999990463257
1781189508.505769, 14, 0.40129999816417694, 0.4132000029087067, 0.4259999990463257
1781189537.5090609, 15, 0.4047000050544739, 0.4136000037193298, 0.4259999990463257
1781189565.502802, 16, 0.3965999960899353, 0.4047999978065491, 0.40700000524520874
1781189591.693033, 17, 0.40840000212192534, 0.41860000491142274, 0.42800000309944153
1781189618.797059, 18, 0.42190000116825105, 0.43259999752044676, 0.4449999928474426
1781189646.2148242, 19, 0.41010000109672545, 0.42160000205039977, 0.42800000309944153
1781189673.5846708, 20, 0.41640000343322753, 0.4244000017642975, 0.43299999833106995
1781189701.584366, 21, 0.4200999975204468, 0.4281999945640564, 0.4339999854564667
1781189724.1844785, 22, 0.4275999963283539, 0.4363999903202057, 0.4519999921321869
1781189751.8811493, 23, 0.4303999960422516, 0.44139999747276304, 0.44999998807907104
1781189780.6796017, 24, 0.4308999955654144, 0.43899999260902406, 0.4519999921321869
1781189808.4745948, 25, 0.4347000032663345, 0.44260000586509707, 0.453000009059906
1781189836.3807251, 26, 0.42950000166893004, 0.4399999976158142, 0.44699999690055847
1781189863.5657794, 27, 0.43469999730587006, 0.4435999929904938, 0.44999998807907104
1781189890.8154483, 28, 0.44049999713897703, 0.45199999809265134, 0.4650000035762787
1781189912.7637596, 29, 0.4378000020980835, 0.45100000500679016, 0.46000000834465027
1781189941.2688324, 30, 0.4399999976158142, 0.45040000081062315, 0.4620000123977661
1781189970.0795507, 31, 0.43880000412464143, 0.44880000948905946, 0.4580000042915344
1781189998.5587125, 32, 0.43599999845027926, 0.4449999988079071, 0.4560000002384186
1781190027.7539535, 33, 0.4480000019073486, 0.45519999861717225, 0.4699999988079071
1781190057.264439, 34, 0.443599995970726, 0.4527999937534332, 0.46399998664855957
1781190085.853513, 35, 0.44319999814033506, 0.45519999861717225, 0.4699999988079071
1781190113.9464762, 36, 0.44419999718666076, 0.45499999523162843, 0.4699999988079071
1781190141.3527045, 37, 0.4453000038862228, 0.4556000053882599, 0.46700000762939453
1781190168.6458843, 38, 0.4549000024795532, 0.46299999952316284, 0.48100000619888306
1781190195.848008, 39, 0.44870000183582304, 0.4593999981880188, 0.4729999899864197
1781190221.947918, 40, 0.44400000274181367, 0.4544000029563904, 0.4690000116825104
1781190247.739194, 41, 0.45259999930858613, 0.46200000047683715, 0.4790000021457672
1781190276.4451685, 42, 0.45100000202655793, 0.4606000006198883, 0.47200000286102295
1781190305.9339144, 43, 0.44639999866485597, 0.4560000002384186, 0.47200000286102295
1781190327.6376553, 44, 0.4550000041723251, 0.4646000027656555, 0.48100000619888306
1781190358.034323, 45, 0.45210000276565554, 0.4621999979019165, 0.47600001096725464
1781190386.9376032, 46, 0.45990000665187836, 0.46920000910758974, 0.48500001430511475
1781190416.7371259, 47, 0.45459999442100524, 0.46399999856948854, 0.4740000069141388
1781190446.5488985, 48, 0.45170000195503235, 0.46240000128746034, 0.4779999852180481
1781190476.530582, 49, 0.4550000011920929, 0.4671999990940094, 0.4779999852180481
1781190499.431222, 50, 0.45589999854564667, 0.46579999923706056, 0.47999998927116394
1781190529.122453, 51, 0.4609000027179718, 0.4694000005722046, 0.4740000069141388
1781190557.8261046, 52, 0.4642000049352646, 0.4787999987602234, 0.4970000088214874
1781190579.126368, 53, 0.4615000009536743, 0.4706000030040741, 0.48100000619888306
1781190609.3257487, 54, 0.4557000011205673, 0.4670000016689301, 0.47999998927116394
1781190641.074341, 55, 0.45730000436306, 0.4678000032901764, 0.4830000102519989
1781190671.0329866, 56, 0.4576999992132187, 0.4671999990940094, 0.4729999899864197
1781190699.70943, 57, 0.46240000128746034, 0.47300000190734864, 0.47999998927116394
1781190730.2783864, 58, 0.4633999943733215, 0.474399995803833, 0.4860000014305115
1781190758.217689, 59, 0.459400001168251, 0.4706000030040741, 0.4880000054836273
1781190783.9091804, 60, 0.46270000040531156, 0.4744000017642975, 0.48899999260902405
1781190809.411138, 61, 0.4567999988794327, 0.46739999651908876, 0.47699999809265137
1781190832.2050612, 62, 0.4554999977350235, 0.4631999969482422, 0.4729999899864197
1781190853.3987446, 63, 0.4612000048160553, 0.47040000557899475, 0.48500001430511475
1781190876.1958647, 64, 0.4604999989271164, 0.4701999962329865, 0.4819999933242798
1781190903.6965435, 65, 0.4567999988794327, 0.4662000000476837, 0.47600001096725464
1781190924.896058, 66, 0.4563999980688095, 0.4702000021934509, 0.4749999940395355
1781190951.9057298, 67, 0.4662000000476837, 0.48080000281333923, 0.492000013589859
1781190974.499421, 68, 0.459400001168251, 0.4722000002861023, 0.48100000619888306
1781190995.1910655, 69, 0.4615000009536743, 0.47300000190734864, 0.47699999809265137
1781191017.2874494, 70, 0.46110000014305114, 0.47179999351501467, 0.4790000021457672
1781191044.0045404, 71, 0.45409999787807465, 0.4687999963760376, 0.48399999737739563
1781191065.988146, 72, 0.46079999804496763, 0.4719999969005585, 0.47699999809265137
1781191088.094645, 73, 0.4613999962806702, 0.4717999994754791, 0.47600001096725464
1781191109.7898653, 74, 0.45879999697208407, 0.4689999997615814, 0.47600001096725464
1781191123.4973032, 75, 0.462799996137619, 0.47400000095367434, 0.4830000102519989
1781191135.70225, 76, 0.45920000076293943, 0.4696000039577484, 0.4790000021457672
1781191149.8865316, 77, 0.4621999979019165, 0.4701999962329865, 0.4740000069141388
1781191165.491218, 78, 0.46330000162124635, 0.47360000014305115, 0.4819999933242798
1781191179.9862702, 79, 0.45780000388622283, 0.46380000114440917, 0.4659999907016754
1781191189.5937016, 80, 0.46259999871253965, 0.4712000012397766, 0.4790000021457672
